ドイツ,ドイツ,1294,1294,240,-5.4605
ドウ,どう,1282,1282,468,-4.6684
ドウ,どう,1283,1283,468,-7.5143
ドウイウ,どういう,1315,1315,17,-6.8754
ドウカ,どうか,1281,1281,17,-8.1721
ドウカ,どうか,1282,359,17,-8.3747
ドウガ,動画,1285,1285,363,-7.6766
ドウキ,同期,1314,1314,364,-7.9787
ドウシテ,どうして,1281,1281,17,-7.2601
ドウシテモ,どうしても,1281,1281,17,-7.1151
ドウジツ,同日,1314,1314,380,-8.1135
ドウジニ,同時に,1281,1281,282,-6.2881
ドウセ,どうせ,1281,1281,17,-7.8915
ドウゾ,どうぞ,1281,1281,420,-7.1723
ドウドウ,堂々,1282,1282,17,-8.4251
ドウニカ,どうにか,1281,1281,91,-8.0778
ドウニュウ,導入,1283,1283,375,-7.4573
ドウネン,同年,1314,1314,237,-5.8236
ドウブツ,動物,1285,1285,499,-8.5320
ドウモ,どうも,1281,1281,17,-7.9631
ドウヤラ,どうやら,1281,1281,161,-8.2589
ドウヨウ,同様,1287,1287,468,-6.0475
ドオリ,通り,1298,1298,332,-7.2854
ドキ,どき,978,978,80,-5.8654
ドクショ,読書,1283,1283,364,-8.4428
ドクジ,独自,1287,1287,356,-7.0662
ドクトク,独特,1287,1287,307,-7.8343
ドクリツ,独立,1283,1283,182,-7.7485
ドコ,どこ,1306,1306,17,-5.6284
ドコ,何処,1306,1306,17,-8.4363
ドコロカ,どころか,312,312,282,-3.8946
ドシ,どし,467,467,437,-4.4803
ドス,どす,461,461,80,-4.6419
ドチラ,どちら,1306,1306,468,-6.3372
ドッチ,どっち,1306,1306,17,-7.0498
ドナタ,どなた,1306,1306,420,-8.4439
ドノ,どの,1315,1315,468,-5.7257
ドメ,度目,1300,1300,282,-8.2976
ドモ,ども,313,313,495,-4.3036
ドヨウ,土曜,1314,1314,305,-8.3861
ドヨウビ,土曜日,1314,1314,380,-8.0303
ドラマ,ドラマ,1285,1285,322,-8.4813
ドリ,どり,1195,1195,437,-8.4608
ドリョク,努力,1283,1283,252,-7.9586
ドル,ドル,1300,1300,354,-7.2747
ドレ,どれ,1306,1306,468,-6.4845
ドンドン,どんどん,1282,1282,48,-6.7184
ドンナ,どんな,1315,1315,17,-5.7214
ドンナニ,どんなに,1281,1281,17,-7.9596
ドー,どー,1282,1282,80,-8.1158