フアン,不安,1287,1287,48,-6.4847
フウ,ふう,1311,1311,437,-6.1557
フエ,増え,625,625,249,-6.4174
フエル,増える,619,619,471,-6.7094
フエロ,増えろ,623,623,471,-6.6848
フォロー,フォロー,1283,1283,451,-7.3944
フカイ,深い,19,19,307,-7.2476
フカウ,深う,31,31,307,-6.6623
フカカレ,深かれ,29,29,307,-6.6548
フカキ,深き,21,21,307,-6.6550
フカク,深く,35,35,307,-6.7287
フカシ,深し,23,23,307,-6.6623
フクオカ,福岡,1293,1293,473,-7.4273
フクザツ,複雑,1287,1287,169,-7.4416
フクミ,含み,767,767,481,-4.7257
フクミ,含み,1285,1285,258,-4.9821
フクム,含む,762,762,481,-4.6888
フクメ,含め,765,765,481,-4.6848
フクメ,含め,625,625,258,-6.7337
フクメル,含める,619,619,481,-7.3619
フクメロ,含めろ,623,623,481,-7.3373
フケエ,深え,19,19,307,-7.2476
フシギ,不思議,1287,1287,66,-7.2024
フジテレビ,フジテレビ,1292,1292,305,-7.2323
フセギ,防ぎ,728,728,43,-5.9717
フセグ,防ぐ,723,723,43,-5.2692
フタタビ,再び,1282,1282,282,-6.1779
フタリ,2人,1288,1288,25,-7.2452
フダン,普段,1314,1314,48,-6.8898
フツウ,普通,1287,1287,468,-5.8582
フミ,踏み,767,767,60,-7.3360
フム,踏む,762,762,379,-7.3103
フメ,踏め,765,765,379,-7.3063
フメイ,不明,1287,1287,468,-7.1432
フヤシ,増やし,735,735,258,-6.6056
フヤス,増やす,731,731,481,-6.5336
フヤセ,増やせ,734,734,481,-6.5262
フランス,フランス,1294,1294,463,-5.4659
フリイ,古い,19,19,94,-7.4320
フリウ,古う,31,31,94,-6.8468
フリカレ,古かれ,29,29,94,-6.8392
フリキ,古き,21,21,94,-6.8394
フリク,古く,35,35,94,-6.9223
フリシ,古し,23,23,94,-6.8467
フルイ,古い,19,19,94,-7.4320
フルウ,古う,31,31,94,-6.8468
フルカレ,古かれ,29,29,94,-6.8392
フルキ,古き,21,21,94,-6.8394
フルク,古く,35,35,94,-6.9223
フルシ,古し,23,23,94,-6.8467